"year","raceethn","agegroup2","svobesity","se.svobesity","DEff.svobesity","lowersvob","uppersvob","obesity","se.obesity","DEff.obesity","lowerob","upperob","trend","neff.obesity","neff.svobesity"
2000,"Mexican American","18-24",0.0335911523005167,0.00945254516335163,1.09152095000134,0.0175879346218217,0.0576859434209391,0.235461867277878,0.0309873461935716,2.11528741710704,0.176693397369374,0.302794161348748,"linear",187.478282808433,363.319139779246
2000,"Mexican American","25-44",0.0910001649371922,0.0169185136890568,1.4577779865462,0.0604651831537553,0.130231171460025,0.277574816087177,0.0293540654292256,1.81024157706249,0.221061139349006,0.339852739594077,"linear",232.72145422866,288.989171332787
2000,"Mexican American","45-64",0.129052516510701,0.0188767387249566,1.1618643707382,0.0941088135528433,0.17114699836257,0.398417630397342,0.0310236996553785,1.47168030270044,0.337139712225742,0.462143921379963,"linear",249.027021154993,315.431104614317
2000,"Mexican American","65+",0.0912696162937339,0.019124483519253,1.16361494621324,0.0571673272954248,0.136515082402276,0.332620253797458,0.021521841453997,0.550589945770934,0.279439405569808,0.389157359138757,"linear",479.250812219728,226.76803831839
2000,"Other Hispanic","18-24",0.0682093400071125,0.0361605795307055,1.2141608908059,0.0158727651394548,0.178774233927729,0.294428259618293,0.0484496623176786,0.666850551632861,0.186255449052557,0.422696764458032,"linear",88.4991625272363,48.606173858196
2000,"Other Hispanic","25-44",0.0638232659446892,0.0268607835322934,1.29230160303627,0.0218835265382984,0.139839929235027,0.322066301247267,0.0589477468445698,1.70319866654068,0.209666021342448,0.451874486145608,"linear",62.8344891479612,82.8131899535903
2000,"Other Hispanic","45-64",0.116847220370646,0.0281235347939309,0.613308059893246,0.0587097678592664,0.201754306178193,0.352697035006338,0.0524293019766916,0.96345588398525,0.250952955928853,0.465282112520451,"linear",83.0541338800137,130.471127331876
2000,"Other Hispanic","65+",0.0131143661698428,0.0145247193438543,0.945783484974147,0.000153032761236397,0.0822173505557025,0.279989774474061,0.0681020973502476,1.33484395525651,0.154622804095371,0.436714078858564,"linear",43.4670193748555,61.3477492336733
2000,"Non-Hispanic White","18-24",0.0574897211302461,0.0199886059090231,1.89544647211991,0.0248154927911522,0.111011835740149,0.266103455487379,0.0303639591877074,1.21354043460932,0.207888063992498,0.330992876123992,"linear",211.820778058956,135.616110951134
2000,"Non-Hispanic White","25-44",0.072145280524296,0.00792997506316382,0.5966109995798,0.0540057651537576,0.0940297738227069,0.263819960631038,0.0152617397383823,0.761643811322718,0.231327881516345,0.298340412670406,"linear",833.841685755392,1064.49656480655
2000,"Non-Hispanic White","45-64",0.0918477960538728,0.00767391794008561,0.37423986544381,0.0695383675716994,0.118443913366322,0.34410634451861,0.014128982631992,0.468855267983404,0.305326487003901,0.384494756004693,"linear",1130.5878852127,1416.42335530334
2000,"Non-Hispanic White","65+",0.0600960397665873,0.0107582091262057,1.33225913621986,0.0407122438548807,0.0850067273390638,0.297493849581227,0.0172518942125692,0.925941451307306,0.263879712918195,0.332819937955372,"linear",702.189853163296,488.033201690864
2000,"Non-Hispanic Black","18-24",0.056699176204748,0.0240771559771347,1.94167175588261,0.0192689389359938,0.12527797879282,0.282510078159182,0.0476703022142945,2.00834566645633,0.192226286701726,0.387739388804153,"linear",89.1977583213412,92.2606670460907
2000,"Non-Hispanic Black","25-44",0.0887226138495772,0.0215410642759161,1.91189330139356,0.0510057628363712,0.141151904822353,0.342743811110379,0.0276401829073947,1.12977452854693,0.288698326191528,0.399986519565476,"linear",294.864494131094,174.24110152976
2000,"Non-Hispanic Black","45-64",0.137246167055831,0.0201503964217961,0.885165695167433,0.0989959483336518,0.183470268363477,0.419734834956401,0.0306453670992338,0.995342733186968,0.358967977070828,0.482357676650368,"linear",259.341403731811,291.621764182963
2000,"Non-Hispanic Black","65+",0.0724877587462853,0.0225696343040477,1.47870911456985,0.0346293725385397,0.130859502404224,0.290248725500313,0.0258184970624919,0.631543748133326,0.230394656238782,0.356018551972576,"linear",309.039923145619,131.988252093106
2000,"Non-Hispanic Other Race - Including Multiracial","18-24",0.0491575177009232,0.0197628981912247,0.409557549260671,0.00870227855657449,0.146221824951869,0.198699865886502,0.0333363950353362,0.342102831342334,0.101787233273226,0.331103600354635,"linear",143.270086037592,119.673296630957
2000,"Non-Hispanic Other Race - Including Multiracial","25-44",0.0973195248546215,0.0699369906119904,2.72869959704458,0.00955928619957595,0.329849135636169,0.363482317304789,0.0885900371286623,1.66246258651748,0.195400650567011,0.560122997457398,"linear",29.4797634093596,17.9605713214194
2000,"Non-Hispanic Other Race - Including Multiracial","45-64",0.105642082439247,0.0419352538676115,0.856342626099288,0.0375701630806152,0.22228153079033,0.208850066909415,0.0781247169769664,1.69949862927611,0.077754275011353,0.407378997478774,"linear",27.0717605701261,53.7266493326305
2000,"Non-Hispanic Other Race - Including Multiracial","65+",0.074854619579348,0.0559085787442456,1.12883620843286,0.00664522710242464,0.269136337360548,0.283220949863404,0.12240085830295,1.84569895864264,0.0801346489236207,0.583898305126757,"linear",13.550076651246,22.1549966043813
2002,"Mexican American","18-24",0.0842675394262,0.0195950373372067,1.66867064781104,0.0497983464305383,0.13159987615627,0.309191513852783,0.0324450052730343,1.65279057127932,0.246352723008061,0.377706248727976,"linear",202.903496714754,200.972544635859
2002,"Mexican American","25-44",0.0831895212745952,0.0140155435985407,1.17009472449424,0.0577052744883696,0.115238047144182,0.315493556128619,0.0227524416700812,1.08902363792812,0.271148032253783,0.362479964071647,"linear",417.168987092005,388.265051062502
2002,"Mexican American","45-64",0.0830914009907264,0.0183359636910666,1.20609879305641,0.0506384706698896,0.126951216766542,0.333808834116501,0.0335421217442216,1.38274436115471,0.268485229239721,0.404204665387159,"linear",197.658562903534,226.607691560821
2002,"Mexican American","65+",0.115039450866621,0.0272094857437347,1.26117441844435,0.0669647997835777,0.180528765407037,0.35006030147637,0.0426824160653165,1.38863228736569,0.266901890047649,0.440510745007805,"linear",124.887202425511,137.508657827643
2002,"Other Hispanic","18-24",0.179276975504566,0.0566396761098041,1.00323102547581,0.0818250718002155,0.320645152425217,0.445421370778331,0.0834858851512654,1.29829235053357,0.278951665328185,0.621359928145394,"linear",35.4411714127498,45.8648113651579
2002,"Other Hispanic","25-44",0.0797801884853657,0.0242773252943871,0.658422495332543,0.0329364766617423,0.156787050570817,0.293312182812935,0.0457938522062925,0.829748110943051,0.201535670662309,0.399313421025452,"linear",98.8424154770598,124.561824823006
2002,"Other Hispanic","45-64",0.187102015888039,0.0484337063068672,1.00270935912823,0.100999413626135,0.303282749143163,0.44217131197418,0.078112801236705,1.60822641606045,0.286415749343274,0.606718556492346,"linear",40.4247164731257,64.8364317157237
2002,"Other Hispanic","65+",0.103915779605692,0.041853351044117,0.715057905459906,0.0350642004956447,0.224644188174433,0.295930723375768,0.0957642483325258,1.67306351773905,0.125314008472844,0.522123705000918,"linear",22.7194932760624,53.1581499224876
2002,"Non-Hispanic White","18-24",0.0588296144703721,0.0144120936634839,1.38834611962146,0.0337806076709529,0.0942066372718904,0.22464204992427,0.0218828949335799,1.01747584362847,0.182771338208349,0.271059510904083,"linear",363.733873397189,266.569283019973
2002,"Non-Hispanic White","25-44",0.0697061253325826,0.0104070521376327,1.378133601628,0.0506408545343251,0.0931409860170948,0.316879595671221,0.0136934124928654,0.714757653169269,0.285964629186112,0.349047913769388,"linear",1154.4314541995,598.736375031909
2002,"Non-Hispanic White","45-64",0.0916875416809374,0.0125648501513389,1.45803135641509,0.0684598546125737,0.119606182576863,0.335100708875673,0.0164899826677349,0.938657205567899,0.302445856942518,0.368974914077658,"linear",819.390299447435,527.510334647294
2002,"Non-Hispanic White","65+",0.0771539618052232,0.0109841722368311,1.38996524513902,0.0569413456247164,0.101714734601175,0.298186706652032,0.023647239002017,2.19183455614519,0.252260477562905,0.347339367171034,"linear",374.238950851319,590.136960330546
2002,"Non-Hispanic Black","18-24",0.0501914901078645,0.00951460074047973,0.528322977393175,0.0278799483566046,0.0824219032419906,0.249901600682245,0.0225664480059092,0.755829158777003,0.200631948140464,0.304473142006305,"linear",368.095802368807,526.605036234707
2002,"Non-Hispanic Black","25-44",0.108841640531296,0.0155206008881096,0.877045643237143,0.0788475692592635,0.145338182311863,0.36381940717198,0.0197483455389253,0.595045608331487,0.314443256331238,0.4154184827254,"linear",593.478299090336,402.654819890894
2002,"Non-Hispanic Black","45-64",0.133044363883669,0.0202890428524005,1.10690660778521,0.0955661792614499,0.17850019671737,0.435533997992808,0.0259371117513356,0.848720304250773,0.380809552075458,0.491447817466557,"linear",365.44045655164,280.201358713212
2002,"Non-Hispanic Black","65+",0.101262725761259,0.0204976364207095,0.873322411157725,0.0640721852244858,0.150122793127982,0.335960686990471,0.0398256388571129,1.3449082314998,0.258583431381862,0.420411436942549,"linear",140.655510027546,216.608151611586
2002,"Non-Hispanic Other Race - Including Multiracial","18-24",0.0685421232161883,0.0461823313606793,1.50374436439579,0.00875413586452698,0.223569735061702,0.212393548619885,0.0886343346867199,2.11395857169824,0.0675420662304561,0.441721307449382,"linear",21.2934782130556,29.9342972486186
2002,"Non-Hispanic Other Race - Including Multiracial","25-44",0.0508689422647549,0.0294128744345604,1.3620567816444,0.00997959512892409,0.145132252522572,0.261812118737014,0.0587856669939921,1.35920640054357,0.153361160808513,0.396612620130441,"linear",55.9259997115253,55.8089631718077
